date,time,x-edge-location,sc-bytes,c-ip,cs-method,cs\(Host),cs-uri-stem,sc-status,cs\(Referer),cs\(User-Agent),cs-uri-query,cs\(Cookie),x-edge-result-type,x-edge-request-id,x-host-header,cs-protocol,cs-bytes,time-taken,x-forwarded-for,ssl-protocol,ssl-cipher,x-edge-response-result-type,cs-protocol-version,fle-status,fle-encrypted-fields,c-port,time-to-first-byte,x-edge-detailed-result-type,sc-content-type,sc-content-len,sc-range-start,sc-range-end
2025-12-26,20:44:14,DXB52-P2,379,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/cms/pages,301,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Miss,fPumVejJsYFfJd4Gc1uCzcPkRl4rm9HiLz65qlC0VOb43RFo989afA\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,413,0.254,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57218,0.254,Miss,-,0,-,-
2025-12-26,20:44:14,DXB52-P2,392,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/platform-config/public,301,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Miss,RPHTOM9wBcDhQlr5lmZ6HA1bKlD6f0IpB0QgTOTQ4bdij5yUXWofOw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,435,0.256,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57218,0.256,Miss,-,0,-,-
2025-12-26,20:44:14,DXB52-P2,391,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/geo-restriction/check,301,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Miss,qQyqad3rGH-EzfD-xG9xMOWuKknXuktPbeMsXLxcGIJsLmIRP2Xzzg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,433,0.271,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57218,0.271,Miss,-,0,-,-
2025-12-26,20:44:14,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/geo-restriction/check/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,tDcu_BDTniijbq9wdUnvKudhFIBMzepg3YbYEp9icuGSziLLyTvoJA\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,435,0.247,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,57218,0.247,Error,text/html,-,-,-
2025-12-26,20:44:14,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/cms/pages/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,oyRoTzwn6GjVL9j2WowaSka0ZO3NjfMzBwYSArrqWz-SiGq-dHR7dQ\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,415,0.296,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,57218,0.251,Error,text/html,-,-,-
2025-12-26,20:44:14,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,7oAOECULhfWj4tvlfAbrBGv0B6AUvPJaslsbQjQFF030QcmCvr7CJg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,443,0.268,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,57218,0.268,Error,text/html,-,-,-
2025-12-26,20:44:13,DXB52-P2,1209,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/,200,-,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Miss,ksYYxLgu7gYsZ044jGvRRuU51da-LfMR54u5cIITL5A4L3_5ABxUgA\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,77,0.255,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/2.0,-,-,55168,0.255,Miss,text/html,-,-,-
2025-12-26,20:44:13,DXB52-P2,32952,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/assets/index-D9iXKJBg.css,200,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Miss,AKgLqb54qUMD_QYys2h3OfTPJ3Y117mKM2ksRRccmnf1Aodbki2TZg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,482,0.258,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57218,0.245,Miss,text/css,-,-,-
2025-12-26,20:44:13,DXB52-P2,1009982,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/assets/index-CthBV_IJ.js,200,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Miss,46ksEM73OAkMefy146I5hxBtZfuTfD7cPJKnzKeEX8PV9P3f2xR6RQ\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,465,0.446,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57218,0.253,Miss,text/javascript,-,-,-
2025-12-26,20:59:28,CCU50-P4,380,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price,301,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Miss,3nHNo7EBscJRo7u3xSweCYFby-pcitFSaOIgaQxm4EuVuQz2kDr02Q\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,320,0.276,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,3181,0.276,Miss,-,0,-,-
2025-12-26,20:59:28,CCU50-P4,1356,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Error,oWryZWpZg3m-OePsuRRcKRnxw9zyEpQY8AHRr6aY84h6ummN6Irceg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,322,0.275,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,3181,0.275,Error,text/html,-,-,-
2025-12-26,20:59:38,DXB52-P2,1172,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,ku23GMhFf1WMKvILRl-7eR_dfwQ3OQ9XrjlfMWX2gwgvTJgdo1LwJA\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.244,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.243,Error,text/html,-,-,-
2025-12-26,20:59:58,CCU50-P4,380,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price,301,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Miss,o4t8IFwrsbWooapksp68axsrVOPx3Ra5QAAuECUYcXVCFoNn_v87Hw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,320,0.276,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,3181,0.276,Miss,-,0,-,-
2025-12-26,20:59:58,CCU50-P4,1356,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Error,FFBosrWNPVfQ0thtKkkZySsI5PChd10t7KglHuQtMoXftaKSktUK0w\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,322,0.319,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,3181,0.319,Error,text/html,-,-,-
2025-12-26,20:44:44,DXB52-P2,1172,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/get-started,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,ZMrladYWLKR6pCFp9OguPo8MM0ScTQk0Y402qDotykOGtgFwgrPwhw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,93,0.248,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.248,Error,text/html,-,-,-
2025-12-26,20:45:14,DXB52-P2,1172,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/get-started,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,NVCYkHXo3uT9q8gQX1wE3A7D6GsgJcn_c_rqzQXpN2w4Y4jAsMhkxw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.252,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.250,Error,text/html,-,-,-
2025-12-26,20:45:20,DXB52-P2,384,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/get-started,301,-,WhatsApp/2.23.20.0,-,-,Miss,fgsq1UwzaBSBitabUGw5BxkhXtlJ6nkHQH2S1JO6Pgf1SHIY4KfSYA\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,170,0.259,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/1.1,-,-,59738,0.259,Miss,-,0,-,-
2025-12-26,20:45:20,DXB52-P2,1509,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/get-started/,404,-,WhatsApp/2.23.20.0,-,-,Error,6TWtHDYfUHfTNwh8MP4PD8eGW3qiAVgeFmxlJymG2wRJc4xtijR6LA\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,171,0.253,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,59738,0.253,Error,text/html,-,-,-
2025-12-26,20:45:21,DXB52-P2,384,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/get-started,301,-,WhatsApp/2.23.20.0,-,-,Miss,m9lBgtuaxOevx2E8a0I1Ae6uh6rjOZoG9lmdPeKGH5qRi94-aCkZaw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,170,0.267,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/1.1,-,-,59744,0.267,Miss,-,0,-,-
2025-12-26,20:45:22,DXB52-P2,1509,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/get-started/,404,-,WhatsApp/2.23.20.0,-,-,Error,SKJXaFi4D1zu-g3HJlhdHJIMkMBF8YpdQbzezt2GqeP0mjratI8dEg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,171,0.260,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,59744,0.260,Error,text/html,-,-,-
2025-12-26,20:45:44,DXB52-P2,1171,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/get-started,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,HApEcfrnam4nfdDZnUzMroOopYoc4z-43dsCoI0hbeQVZNfCkWaZbw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.245,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.244,Error,text/html,-,-,-
2025-12-26,20:46:14,DXB52-P2,1173,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/get-started,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,qhLJ96Z7nIZrxGzWc7cD3NQ7GOnfdOAOmMNObHS1A97WPQX1B7r1Ew\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.246,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.246,Error,text/html,-,-,-
2025-12-26,20:46:17,CCU50-P4,254,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/get-started,301,-,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Miss,A-2PwrO4Rl1Dc1Y7l49MuwnnkdM8n7XFSNUKx766rAwQuViNQqAzgw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,332,0.267,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/2.0,-,-,18207,0.267,Miss,-,0,-,-
2025-12-26,20:46:17,CCU50-P4,1172,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/get-started/,404,-,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Error,TELBzwA9ZJ2flW9PexMxH5m6Q6jKohVNU4T_dtluYxPne_u_Io_Wxg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,36,0.304,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,18207,0.264,Error,text/html,-,-,-
2025-12-26,20:46:22,CCU50-P4,1402,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/,200,-,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Hit,mKOtilU3y-K2ZaeRrEFe9xYFyDQh1ruj_DmACX-Ck6vxEfQ-8KfIqw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,330,0.225,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Hit,HTTP/3.0,-,-,7878,0.225,OriginShieldHit,text/html,-,-,-
2025-12-26,20:46:22,CCU50-P4,1009558,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/assets/index-CthBV_IJ.js,200,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Hit,p0HgtoQlyFdx7p-8y7h08UvbKh03wlb3Qq-aGO-MWMmuwZfU5-TVmg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,327,0.003,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Hit,HTTP/3.0,-,-,7878,0.002,Hit,text/javascript,-,-,-
2025-12-26,20:46:22,CCU50-P4,32920,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/assets/index-D9iXKJBg.css,200,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Hit,2glcxWg26ydAND9z7RTgps7VNgEMJS5LAWjdXDiJbPMZ5uZ-VyPfog\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,355,0.002,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Hit,HTTP/3.0,-,-,7878,0.002,Hit,text/css,-,-,-
2025-12-26,20:46:23,CCU50-P4,392,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/platform-config/public,301,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Miss,RW0EWNZEtMXTgn50Yqaoml5pY2vh7YUip3TBCoRKHwhI5rW3Za0KTw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,340,0.329,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,7878,0.329,Miss,-,0,-,-
2025-12-26,20:46:23,CCU50-P4,380,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price,301,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Miss,nVOvRjXjJGBdeW0JGvvrxLA1cIQqxIBMye54uZYlJ0wE05Uk7e1c9A\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,346,0.322,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,7878,0.322,Miss,-,0,-,-
2025-12-26,20:46:23,CCU50-P4,391,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/geo-restriction/check,301,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Miss,Rep4o2-_ITu7iws2QNXPsfBWb_wd4CCEmGU56k7sOb0UKG09UJbyRg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,338,0.272,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,7878,0.272,Miss,-,0,-,-
2025-12-26,20:46:23,CCU50-P4,1356,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Error,PZhYhCpGfCdShhfgxC-TiF8tOoMdb8yHHzgINzjxm-pjRL3Mq3UauA\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,322,0.268,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,7878,0.268,Error,text/html,-,-,-
2025-12-26,20:46:23,CCU50-P4,374,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/fees,301,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Miss,9Wge7kx6ybvExplUowKDXKW5T0_Vb-rf_HIIe0Uu236A4R8VpEGJnQ\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,310,0.347,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,7878,0.347,Miss,-,0,-,-
2025-12-26,20:46:23,CCU50-P4,380,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price,301,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Miss,Ao_4iGVwFVqRACxaTvvx33swE8nOeWDQj5istjIsUN4RsNjhtXXdHQ\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,320,0.318,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,7878,0.318,Miss,-,0,-,-
2025-12-26,20:46:23,CCU50-P4,1356,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Error,ZxenpJxlIIyqFMQPwN4gwcVo3NLhRXKv2CQxbAjmR4XAxzLh5toU6Q\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,348,0.275,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,7878,0.273,Error,text/html,-,-,-
2025-12-26,20:46:23,CCU50-P4,40173,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/assets/finatrades-logo-Br7J-q2F.png,200,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Hit,70eOusVXsqu8GOaFqhWkwAztvh2L_vDozrqsUjhXf3NOsOW7TE-bdA\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,415,0.229,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Hit,HTTP/3.0,-,-,7878,0.229,OriginShieldHit,image/png,39628,-,-
2025-12-26,20:46:23,CCU50-P4,1356,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/geo-restriction/check/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Error,miKuaYAyRzBtKXSnAJShVAQyZnlzKJK47cAKl-MqWfGDEBk0fqhwvA\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,340,0.327,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,7878,0.327,Error,text/html,-,-,-
2025-12-26,20:46:23,CCU50-P4,378,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/branding,301,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Miss,x-YVEwNSeNkCqklVqKWomlVYVxa4vBMqr5eEHbP8uuO5tOsksZRZEw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,317,0.329,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,7878,0.329,Miss,-,0,-,-
2025-12-26,20:46:23,CCU50-P4,1356,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/branding/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Error,yUQPTWZOVKeR0PMH6WmV4kBvx6UlZ9_zJDnNAXebtqYwO599UIjX9g\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,318,0.280,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,7878,0.280,Error,text/html,-,-,-
2025-12-26,20:46:23,CCU50-P4,379,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/cms/pages,301,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Miss,wpJxx-G1LFF_dR2J-hZfZV7smrsawWOZx-f3vuO5-imfFFJ8nyKvcw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,318,0.312,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,7878,0.312,Miss,-,0,-,-
2025-12-26,20:46:23,CCU50-P4,1356,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/cms/pages/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Error,IBBsohRhPnha1IfPj2P7nbMEgqvfistNCeTOQzL4f1ZxvGSQKdpzUA\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,320,0.300,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,7878,0.299,Error,text/html,-,-,-
2025-12-26,20:46:23,CCU50-P4,1356,106.222.225.179,GET,dbkbtek9v7jgv.cloudfront.net,/api/platform-config/public/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Macintosh;%20Intel%20Mac%20OS%20X%2010.15;%20rv:146.0)%20Gecko/20100101%20Firefox/146.0,-,-,Error,JQwcIy-cWjPkDRiiU1xTZoRsckAqkcmfG2YgaSmYdTS_OORXWstEsw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,342,0.270,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,7878,0.267,Error,text/html,-,-,-
